meanZCR,stdZCR,meanSpecCentroid,stdSpecCentroid,meanSpecContrast,stdSpecContrast,meanSpecBandwidth,stdSpecBandwidth,meanSpecRollof,stdSpecRollof,meanMFCC_1,stdMFCC_1,meanMFCC_2,stdMFCC_2,meanMFCC_3,stdMFCC_3,meanMFCC_4,stdMFCC_4,meanMFCC_5,stdMFCC_5,meanMFCC_6,stdMFCC_6,meanMFCC_7,stdMFCC_7,meanMFCC_8,stdMFCC_8,meanMFCC_9,stdMFCC_9,meanMFCC_10,stdMFCC_10,meanMFCC_11,stdMFCC_11,meanMFCC_12,stdMFCC_12,meanMFCC_13,stdMFCC_13,genre
0.2720049594461955,-0.1153151283147571,0.3777295043994673,-0.12326057652849698,-0.5853174771025422,-0.29960815895186155,0.5883350695582332,-0.38170917058218523,0.48862587482036246,-0.219319529258711,-0.849729016134638,-0.5679915204380086,0.025289969510015234,-0.4990947330413745,-0.2661105679671375,-0.4557011443873775,0.09313936311734766,-0.4067840584869744,-0.2438393172499978,-0.8422312084287633,-0.005740960299602161,-0.6686878456912106,0.0572970823578048,-0.941332631048007,0.1507505147733327,-0.5997655864784415,-0.16409934037250526,-0.7416220973086896,0.20143927833620387,-0.43765021214667754,-0.06476465289389072,-0.7168918456994982,0.0778467854401496,-0.7667252992766173,-0.26547562125310875,-0.8363643417718635,Adhunik
0.833424600919564,-0.536991187360587,0.9886863162892168,-0.6046139436274962,-0.6187169993753665,-0.8201603409097877,0.8929054391644295,-0.6824985109610451,1.0,-0.6113214985703209,-0.847230567056089,-1.0,0.48735963680365146,-0.7979440774576223,-0.1837470840161037,-0.8815856508689732,0.08354097233623528,-0.7078899093800528,-0.1464102271277777,-0.6780047040876462,0.3643415096329142,-0.5379582548136986,0.3847383876092456,-0.7113641479663904,0.25478353997497316,-0.7086459942907637,0.010693272146133415,-0.726124012072555,0.13885691999775207,-0.6452984633289858,0.07159866776710988,-0.637120435161429,0.2132021448413561,-0.6330910842445934,0.019952539329998187,-0.5787576863122095,Adhunik
1.0000000000000002,-0.5150245638008847,1.0000000000000002,-0.5652726839742741,-0.7190478808185428,-0.7916001058486655,0.8220544416998847,-0.6871775153850929,0.9817149400039722,-0.6076203753569528,-0.932232905732759,-0.9852619695540313,0.12267884608179687,-0.9130504762565393,-0.37463311899372914,-1.0,0.11445047241026943,-0.6606220644371853,-0.2979948412295776,-0.7710245555450781,-0.013037343376182859,-0.7063349204868918,0.0018947481202050732,-0.9570725363645859,0.16809679190864105,-0.8005882606998637,-0.14111482163058203,-0.9744976421949013,0.21945030435275367,-0.9026044577465178,-0.15407338286796912,-0.9356793752853395,0.02231212395262381,-0.8291743570129574,-0.2985028951765997,-0.9418553677165404,Adhunik
0.11756987136436448,0.16554762764175313,0.10318911743661396,-0.28727854269905895,-0.5613787309763283,-0.3147452307964569,0.6040230562583255,-0.5806623871255165,0.3623479652759116,-0.39292338037493124,-0.7702222535615522,-0.40566098278633245,0.12476404018470544,-0.8656330369360703,-0.23822374743645947,-0.42154629284322964,0.1760379261621406,-0.36137436919232935,-0.19424924337393662,-0.3449898600093807,-0.11567821756469254,-0.5654642127809744,0.10938164526818986,-0.5825839530784911,0.1660749718081258,-0.7425436842439623,-0.037556837361048784,-0.6082514035244665,0.1915772367327983,-0.8318018036020043,-0.0038760796117888463,-0.22745009921988257,0.10022309947233168,-0.7740548025299616,-0.13810800524931408,-0.30066414745990144,Adhunik
0.010807459833652056,-0.4091350640924808,0.34573723951856006,-0.023172225998927543,-0.840323670597424,-0.48688188589852754,0.7129780006180899,-0.5235453479294582,0.5438899858626693,-0.2308714288963022,-0.592374675989781,-0.46722683579466007,0.42134221085539825,-0.42022245363735145,-0.14151457090034905,-0.760388574093905,0.22361279600423706,-0.43113466066980743,-0.05870932537056403,-0.4125686193850999,0.23214345286186155,-0.4715988607208389,0.29440100579341594,-0.47853781941775564,0.3604966971592899,-0.5950566670323401,0.0928609834396093,-0.5811111369136809,0.3181516347770074,-0.4541560877078207,0.05006710333862022,-0.3887157220305436,0.21119407660444617,-0.5308594183231758,0.003723225138181685,-0.39593955131443304,Adhunik
0.6540786278865529,-0.1321204442244609,0.7719418424988702,-0.21520736899313786,-0.36128399746395035,-0.454471436399728,0.7427274981428547,-0.5503658917590843,0.7960018226641274,-0.23479538295063906,-0.8918889180083307,-0.6320988731087988,0.00276607418545137,-0.6159814154607524,-0.3047300173322178,-0.4505114509508178,0.15406708520114004,-0.4434648005552527,-0.2689491052610542,-0.5842394630509853,-0.016353509284560083,-0.6791807973035419,-0.06372063571320002,-0.6461010357009707,0.21572154000075716,-0.8370778567534115,-0.0070159799523752675,-0.44680502790208143,0.43921574676872577,-0.20688637580781644,0.11202826036201491,0.1862902405727298,-0.11810059537318701,-0.1909851702967632,-0.46960141282670764,-0.14178339491817005,Adhunik
0.6372681717208246,-0.2745618239769966,0.8583287209826809,-0.41162598699773345,-0.5641198144660851,-0.7879468505486937,0.8501524500880597,-0.6444305151033863,0.9202350769374568,-0.4843010147577552,-0.8767818628952423,-0.7493607351486408,0.08999840912652163,-0.9711454851315762,-0.3280350665686577,-0.8260046937610848,0.17298384960721627,-0.846910228391196,-0.23226188057733627,-0.6630053595186529,0.06415364217326475,-0.7493885726375131,0.05356233303849847,-0.7613199074383383,0.15247670788235757,-0.7741312719182014,-0.12423423540545717,-0.8651957674460038,0.25674769438894884,-0.7553600290235488,-0.1062194872568778,-0.7060235134824107,0.008466005055182316,-0.7968889572815656,-0.28805887006336406,-0.737204554576596,Adhunik
0.07953711835511723,-0.310255986042575,0.3308004689858879,0.08693413440491815,-0.7144147301461987,-0.4240991426463825,0.6622954524335785,-0.34547675455476834,0.5018869247216349,-0.13586272983552594,-0.8804405265044336,-0.8800667636600824,0.17246836902127322,-0.9999999999999999,-0.2564930502980882,-0.6534120076854018,0.1759466509815317,-0.32510015140344084,-0.17817216086171322,-0.695589290246577,0.11278448909014045,-0.610917737043166,0.13769533708142984,-0.7548008413216661,0.28417654225901423,-0.7766467814429581,-0.007477471577801653,-0.7797843280280744,0.3220742969058856,-0.6536239225597738,-0.007774174284033569,-0.720239884650619,0.14159193830205,-0.8132196101938096,-0.19345429349267296,-0.7741118082182588,Adhunik
-0.2941261559125897,-0.574503813439759,0.13370601735999954,-0.5651295689120696,-0.024389087797680897,-0.6776654167668101,0.4887127411661165,-0.5907704379114835,0.3327764081832947,-0.49409799609088756,-0.5768718377527129,-0.6454233784602205,-0.08216039211918169,-0.5948224999255362,0.058690077376202576,-0.4854520534390456,0.14084057144499748,-0.45040524210486677,-0.0695023453340187,-0.2989854780960449,-0.004253193264130402,-0.37666031864676675,0.1271488222701905,-0.5936719953798005,-0.019478381946303747,-0.5354732200586934,-0.2876055726795286,-0.504162919253522,0.0188081421530982,-0.19278061108777755,0.1993122508894592,-0.05963009068820657,0.277972378310447,-0.3982116330724351,-0.08858398121707262,-0.27559291309649714,Adhunik
0.5224776566616729,-0.04351682520564504,0.7466779091093274,-0.13046253850658052,-0.5357873109412168,-0.6923793849539399,0.8079481970574787,-0.5115660380544133,0.8282372734814056,-0.21228926989436325,-0.806299483232656,-0.41229094185159465,0.08941302451108392,-0.8273269727709676,-0.314353315010805,-0.7257532236841107,0.16571707704026253,-0.9305762324049207,-0.2355550302983565,-0.5000897379714033,0.042644227257659484,-0.8616035722703543,0.03066011499316438,-0.8836778942656837,0.18997799798142115,-0.8625602524001575,-0.11007429171863531,-0.788018402541885,0.2450574962111485,-0.8582211237079612,-0.09729355796442153,-0.5988184373637024,-0.007843189190236688,-0.7060143872684514,-0.32381772298414946,-0.7331221248976127,Adhunik
-0.0290334246009194,-0.3471344015365816,0.33995989529314263,-0.13894022337809864,-0.5323010410597364,-0.43879709444539405,0.6762602248974248,-0.45891059275349155,0.5274860087160735,-0.24423007334241376,-0.7895914886002131,-0.5026099869503158,0.0956322527372998,-0.9121086484270795,-0.06788371559431572,0.25905727345740326,0.20122152230940374,-0.6861311702108425,-0.18059140083425657,-0.41668771766531765,-0.04856478478943824,-0.7096205277958949,0.1108632225657695,-0.6539914014417999,0.11121382435260627,-0.7296403283087272,-0.033012434594124035,-0.6043646789850226,0.17355589633548552,-0.7669517035643545,-0.15952355574128563,-0.715910210107051,-0.02851324327662101,-0.7585230838304886,-0.26169157258544373,-0.729895818724777,Adhunik
0.7739112465774658,-0.3243470107858676,0.8807437318949622,-0.32569467607836866,-0.6186517943130054,-0.7446665087967228,0.8054036392394601,-0.5732416275601959,0.9062145836497679,-0.3349001761827459,-0.8730865225045523,-0.6899107955740446,0.08550724199004762,-0.7099728013913957,-0.3147895107696763,-0.9537293251963168,0.17672981510738806,-0.9711981894880042,-0.2559865141671223,-0.8780831900133075,0.047746313079660346,-0.7213362644487624,0.043873049046860645,-0.9552424738622078,0.22639782657320986,-0.9092405387827986,-0.10525363566909962,-0.9529739949690674,0.21742129125323575,-0.6190689845114109,-0.14011463902643712,-0.7652394698453246,0.039617316916984835,-0.7452159408934602,-0.28666668100616033,-0.8489282314036973,Adhunik
0.16530454099292258,-0.35684446298974604,0.42463844882195234,-0.0639607567719016,-0.4183304734927056,-0.2868073714155135,0.7416491975985202,-0.6051782463082039,0.6141443409783967,-0.3325888480681215,-0.8152531825054543,-0.6001646590994486,0.30511344497412785,-0.20215824833305063,-0.29392882863937264,-0.680205117898847,0.20121583056663833,-0.38942047456295725,-0.09485189997506224,0.1680036438139736,0.0866153323894103,-0.6718131307268668,0.06873573270572488,-0.5823033370639529,-0.041611027056989575,-0.23248607062758564,-0.1307316043941253,-0.7820694354409119,0.3132469423309227,-0.6575924829587998,0.21318941412402137,0.40923306674273996,0.18212534142635248,-0.594744313497611,-0.3690660901215876,-0.6079688534808096,Adhunik
-0.8104561657281604,-0.766450237327308,-0.5077194277233459,-0.43453344367209545,0.2515117061629746,-0.7639338879884607,-0.10199013317649719,-0.35898657481482876,-0.3772797906273002,-0.2785283076789078,0.2167928173502438,0.08086326003115385,-0.2540539259965817,-0.5820738338007001,0.31707596356755574,-0.3013687568815442,0.4051825450977309,-0.2705943141901297,-0.21905628485636794,-0.5148706979243455,-0.0282020515135595,-0.37321074109684504,-0.052333308284238544,-0.4463456870572068,0.09194589270129994,-0.6114820369826733,-0.41666475740068676,-0.6102969300603961,-0.23479324418221703,-0.4193810694900537,-0.421773453234967,-0.4070254417050625,-0.13726457100658657,-0.44015176005987366,-0.42892527535285185,-0.5174389507787186,Adhunik
-0.7502092266363589,-0.7140137488440634,-0.42865078838303927,-0.2747478171479142,0.12324070636195161,-0.41483041121226893,0.04219684192592088,-0.2031685691382079,-0.35069927210272345,0.09440781259498854,-0.5256320873314686,-0.41310096909735894,0.19985802082195533,0.2847382400382097,-0.19026229412172155,-0.48285562110532243,-0.0155038168569743,0.9775051293214727,-0.3853484338070877,0.536647593279705,-0.25232151414026865,0.28515362579494985,-0.1509818293381116,0.016042656121157517,-0.21551677486737197,-0.2444487788883981,-0.6132129661758863,-0.15548853761543668,-0.49668712677704685,0.32420655547990407,-0.30670861050342113,0.1944477282544761,0.2885516800471989,0.28763337798706745,-0.09964584486144606,-0.21489854838519284,Adhunik
-0.7502092266363589,-0.7140137488440634,-0.42865078838303927,-0.2747478171479142,0.12324070636195161,-0.41483041121226893,0.04219684192592088,-0.2031685691382079,-0.35069927210272345,0.09440781259498854,-0.5256320873314686,-0.41310096909735894,0.19985802082195533,0.2847382400382097,-0.19026229412172155,-0.48285562110532243,-0.0155038168569743,0.9775051293214727,-0.3853484338070877,0.536647593279705,-0.25232151414026865,0.28515362579494985,-0.1509818293381116,0.016042656121157517,-0.21551677486737197,-0.2444487788883981,-0.6132129661758863,-0.15548853761543668,-0.49668712677704685,0.32420655547990407,-0.30670861050342113,0.1944477282544761,0.2885516800471989,0.28763337798706745,-0.09964584486144606,-0.21489854838519284,Adhunik
-0.5631141189233868,-0.5105722564334079,-0.20911823534256258,-0.184499298195537,0.3344288952635126,-0.5926851008458742,0.04846065557606116,-0.21838204567789876,-0.1493533047471054,-0.19226582643339385,-0.4736670443930187,-0.30162388697820985,-0.19926851141281832,-0.5004849251823588,0.025218047463503146,-0.2824707001448823,-0.14558465793182168,0.169270836381616,-0.642959803271562,0.5191378326368317,-0.17607173333898116,-0.04244062953417438,-0.5552263522540112,-0.19686178076630678,0.07789106651966406,-0.3721391177396465,-0.7355614058222365,-0.40785581841573626,-0.13067701033456636,-0.4294522133788494,-0.5293736774354519,-0.32994557199185115,-0.6639509501971618,0.07419040281901945,-0.2248575254285205,-0.14491634273620835,Adhunik
-0.020561037350828926,-0.21834427780135612,0.47600819239759273,-0.07108192786470657,-0.287510796253327,-0.645127459039436,0.7245076906736267,-0.27892723158771593,0.683183586675858,-0.00040283383287853525,-0.6396454630012389,-0.5010633241177294,0.20500409450327306,-0.29436014762425056,0.011188119650949124,-0.36397337052250334,0.21355341407702694,-0.3137817976355677,-0.18612886692378228,-0.23003973198747008,0.11977230307892182,-0.3376953988241327,0.030746081999601348,-0.45236027194831907,-0.0008380559859095249,-0.6073573646392977,-0.40041361288769856,-0.37783688368099055,-0.04494256790416967,-0.23270864392129287,-0.3804374784040968,-0.3719677414386775,-0.12281671987511417,-0.5369669449241357,-0.4025708970032731,-0.34869110357155564,Adhunik
-0.7707495996280415,-0.7768442933843542,-0.5397660244356703,-0.6584639536239536,0.09084469763909109,-0.568856116247789,-0.26581366655495153,-0.637628743955742,-0.460736776922268,-0.5779448486360397,0.2979537844610094,-0.2731577963712114,-0.4806150130673692,-0.707690747241211,0.1565907190136614,-0.7031725436305618,-0.10895745262714251,-0.1169284021450252,-0.5006155497678149,-0.11653290847442022,-0.011977770587298927,-0.36885445498442315,-0.11445237533731799,-0.4637908704278131,0.2128031910266277,-0.44135552639000086,-0.0912732386591771,-0.7077286533092528,0.4273106663752564,-0.7056858512216115,0.25342705393252263,-0.5233496006182197,0.14871210216205888,-0.5428260473827702,-0.26377941588029985,-0.4694885770625714,Adhunik
-0.21326651857209267,0.3352070663863622,0.30921841382465454,0.7599441649829741,-0.9275523562770986,-0.5167089179187736,0.24986997291018542,0.6493548312969106,0.33984507354917115,0.7704595884918235,-0.8672121949815066,-0.7316830042693994,0.1523105198367042,-0.8608064810549012,-0.3313067948797697,-0.8547464622535346,0.1620037898900086,-0.8577658906117148,-0.19937109190466476,-0.4275175353741848,0.013220826673393145,-0.8440252745158794,0.06701175506170114,-0.7829007491968132,0.16477767219012607,-0.834440992180293,-0.03495979010958235,-0.5473337166357259,0.2617379939029493,-0.8173751952591842,-0.10305489726837024,-0.6942360611424857,0.007372916189652211,-0.7125776956782478,-0.3065363315885107,-0.7014896706284158,Adhunik
-0.3950715503435449,-0.33501740278290104,0.353993451424913,0.15511491818822631,-0.6255216086285351,-0.26942485293030716,0.5691155084481851,-0.06745614430922497,0.5128813282080642,0.1303510910162562,-0.6453743973412801,-0.13240917017548826,0.08090630072249741,-0.8532140859122357,-0.3110964025839569,-0.4780138668528434,0.023553628284670475,-0.15895501951722535,-0.20054434438545188,-0.1680612265484709,-0.08713218299043105,-0.5266528297469198,0.020302428011239975,-0.6240477534765038,0.030264082834265932,-0.49210600389295944,-0.0646455737118943,-0.7331738110374693,0.12883058961389116,-0.5830435172178655,-0.10487353809685593,-0.45852754764874193,-0.03329197592971607,-0.7411094659160316,-0.2786012855915745,-0.7889912641632382,Adhunik
-0.40600299633207615,-0.7399565767323915,0.5383631313213983,-0.6351588024959175,-0.53409311702227,-0.6084724849891798,0.9769068738915045,-0.8257784210763864,0.8279218123824326,-0.7485005940286541,-0.8189885669777633,-0.5824435405019703,0.20162713600895582,-0.7438969175015367,-0.2905720434105237,-0.8360094465898618,0.22005884501491538,-0.7550191850654441,-0.18456497316120452,-0.6137220053878131,0.02306009876076524,-0.7176219370312373,0.125399698204983,-0.7401830824230032,0.20524062837814755,-0.8028533505772738,-0.016050859934846645,-0.7663475594919056,0.24073755036296812,-0.707368833736654,-0.07131849311298076,-0.8886948476811761,0.048945387517928485,-0.6996272137987439,-0.19266956531007134,-0.7943500562815478,Adhunik
-0.03567701606653895,0.388375335539231,0.21856213841115446,0.7842527967505384,-0.6339585822908487,-0.7352564383021447,0.2144426181624337,0.803511851458528,0.26192618210284024,0.8893149895472665,-0.889235450026825,-0.828657662184223,0.20466765780392032,-0.7230741750779376,-0.27996096975000095,-0.6780124815571871,0.2226516370817751,-0.5245967524531444,-0.19812369346656727,-0.4426325011058472,-0.009884034341439585,-0.7111213197786488,0.09185078638374597,-0.7534617711962075,0.16098238096070006,-0.8127565973748778,-0.009912287878346887,-0.5739197990576059,0.16977116428808905,-0.6546663436343536,-0.11908176783415057,-0.647297685977867,-0.04720932115754334,-0.5916794560230586,-0.2933062819160669,-0.776625312537153,Adhunik
-0.6293227256289714,-0.5420876491001867,0.204266991194743,-0.2582834993578351,-0.2483956421163409,-0.35435014369887474,0.7703271154293481,-0.5030184113599385,0.5390295481896037,-0.25535825059163997,-0.5765927017856254,-0.11048655885805547,0.23053690924030973,-0.6755388677177941,-0.17371217833436398,-0.524654174448363,0.18616927904225694,-0.5538753266105829,0.010487161659801514,0.05912118177903691,-0.09296476943437398,-0.40792004827009454,0.2011451824682148,-0.6032620967235781,0.09922410616395204,-0.5032747593819258,0.0315872848887182,-0.7120315076910799,0.059279802337139614,-0.31464956549772205,-0.09997569766410366,-0.6259958676548972,-0.07873056810500473,-0.4576559078767858,-0.29146507827931406,-0.6559301678307259,Adhunik
-0.35052952420313066,-0.13505367621438802,0.4673832508842666,0.4525953448338642,-1.0,-0.47938954849942594,0.5121803726160776,0.505508744301935,0.5413662970708855,0.5522898725816454,-0.8904774725285922,-0.8623509595152404,0.18549060420247043,-0.7595824907792401,-0.32383143123996355,-0.9019021911488505,0.16514393264341506,-0.9680335266286653,-0.21743457801716792,-0.6639935977128283,0.0031046745243729626,-0.6941344007652255,0.06740171559915856,-0.8637317065770722,0.18946210130824565,-0.7821693740674157,-0.07651208992467144,-0.8439117684182899,0.2118212111826565,-0.6608036607836458,-0.10610266227581452,-0.7723603555476068,0.053724860291842785,-0.7912770147520507,-0.20214023977898765,-0.7158146732269408,Adhunik
